master_id,segment
1edd1a8a-1a09-11ea-941b-000d3a38a36f,cant_loose
1eebd1c4-abc8-11e9-a2fc-000d3a38a36f,cant_loose
1f18ae3c-9daa-11e9-9897-000d3a38a36f,cant_loose
1f691cd0-acfc-11e9-a2fc-000d3a38a36f,cant_loose
1f6ae350-a46c-11e9-a2fc-000d3a38a36f,cant_loose
1fc6399c-faef-11e9-b138-000d3a38a36f,cant_loose
1ffd35e8-ab01-11e9-a2fc-000d3a38a36f,cant_loose
204834a0-87ae-11ea-ace9-000d3a38a36f,cant_loose
2049c722-a567-11e9-a2fc-000d3a38a36f,cant_loose
205c6bf6-a6e4-11e9-a2fc-000d3a38a36f,cant_loose
20c64e8e-a69b-11e9-a2fc-000d3a38a36f,cant_loose
20ef5922-acf5-11e9-a2fc-000d3a38a36f,cant_loose
21362468-9f3c-11e9-9897-000d3a38a36f,cant_loose
214bb132-f12d-11e9-9346-000d3a38a36f,cant_loose
21767b30-a76b-11e9-a2fc-000d3a38a36f,cant_loose
217ec300-adb3-11e9-a2fc-000d3a38a36f,cant_loose
21a46b10-26f2-11ea-aaaa-000d3a38a36f,cant_loose
21c4722a-a0f1-11e9-a2fc-000d3a38a36f,cant_loose
2247b22a-b118-11e9-9757-000d3a38a36f,cant_loose
2260e2c0-ac47-11e9-a2fc-000d3a38a36f,cant_loose
2290e8ee-af9e-11e9-a2fc-000d3a38a36f,cant_loose
22e75f5e-ab92-11e9-a2fc-000d3a38a36f,cant_loose
23b9e4da-2e08-11ea-9ad5-000d3a38a36f,cant_loose
23be3c34-d60a-11e9-93bc-000d3a38a36f,cant_loose
23fea878-ab80-11e9-a2fc-000d3a38a36f,cant_loose
24679300-2ab5-11eb-b280-000d3a38a36f,cant_loose
24e7d676-a804-11e9-a2fc-000d3a38a36f,cant_loose
255228f2-a5dc-11e9-a2fc-000d3a38a36f,cant_loose
2579dc22-a84c-11e9-a2fc-000d3a38a36f,cant_loose
2627966e-75a1-11ea-b23f-000d3a38a36f,cant_loose
263a185e-b010-11e9-9757-000d3a38a36f,cant_loose
266d0dc2-9fad-11e9-a2fc-000d3a38a36f,cant_loose
26a03a58-afc0-11e9-9757-000d3a38a36f,cant_loose
26c81082-9d7d-11e9-9897-000d3a38a36f,cant_loose
26c816ee-aa0d-11e9-a2fc-000d3a38a36f,cant_loose
27544188-ae85-11e9-a2fc-000d3a38a36f,cant_loose
275b64b2-a517-11e9-a2fc-000d3a38a36f,cant_loose
2787b6ea-b0be-11e9-9757-000d3a38a36f,cant_loose
27e62982-9046-11eb-bae6-000d3a38a36f,cant_loose
27ea3442-5b30-11ea-9450-000d3a38a36f,cant_loose
27f11544-1ca3-11ea-a490-000d3a38a36f,cant_loose
28112ca6-a8f6-11e9-a2fc-000d3a38a36f,cant_loose
28238836-9f70-11e9-a2fc-000d3a38a36f,cant_loose
28536fc2-ff21-11e9-a5e8-000d3a38a36f,cant_loose
287a120a-9d0e-11e9-9897-000d3a38a36f,cant_loose
287be544-a763-11e9-a2fc-000d3a38a36f,cant_loose
28a4e4ac-9e54-11e9-9897-000d3a38a36f,cant_loose
28f00236-7a7f-11ea-8f20-000d3a38a36f,cant_loose
2910d944-d63c-11e9-93bc-000d3a38a36f,cant_loose
292c3fd0-24ee-11ea-bf27-000d3a38a36f,cant_loose
2939f2ca-ddb7-11e9-9cd3-000d3a38a36f,cant_loose
2973759c-dddd-11e9-a848-000d3a38a36f,cant_loose
29ea8c4e-da37-11e9-93bc-000d3a38a36f,cant_loose
2a033c6a-bdf0-11ea-aa61-000d3a38a36f,cant_loose
2a1933c6-a9ec-11e9-a2fc-000d3a38a36f,cant_loose
2a22d254-9ecb-11e9-9897-000d3a38a36f,cant_loose
2a2f0d2a-a520-11e9-a2fc-000d3a38a36f,cant_loose
2a6807fa-abca-11e9-a2fc-000d3a38a36f,cant_loose
2b2213ca-9db5-11e9-9897-000d3a38a36f,cant_loose
2b60a666-a6ad-11e9-a2fc-000d3a38a36f,cant_loose
2bd234f8-ad0f-11e9-a2fc-000d3a38a36f,cant_loose
2bf2cae2-a823-11e9-a2fc-000d3a38a36f,cant_loose
2c28231e-9f2b-11e9-9897-000d3a38a36f,cant_loose
2c666002-a255-11e9-a2fc-000d3a38a36f,cant_loose
2c71b1e2-a790-11e9-a2fc-000d3a38a36f,cant_loose
2cf251fc-abdd-11e9-a2fc-000d3a38a36f,cant_loose
2d07e768-2ad8-11ea-9d27-000d3a38a36f,cant_loose
2d195762-9d85-11ea-9bf4-000d3a38a36f,cant_loose
2d1a8e52-b136-11e9-9757-000d3a38a36f,cant_loose
2d629908-9f30-11e9-9897-000d3a38a36f,cant_loose
2db262e2-1e99-11ea-aa32-000d3a38a36f,cant_loose
2decba1c-b131-11e9-9757-000d3a38a36f,cant_loose
2e14b63a-a889-11e9-a2fc-000d3a38a36f,cant_loose
2e22d7a8-a3d7-11e9-a2fc-000d3a38a36f,cant_loose
2e27c8b6-acbb-11e9-a2fc-000d3a38a36f,cant_loose
2e2c6264-a887-11e9-a2fc-000d3a38a36f,cant_loose
2e67c014-b0fe-11e9-9757-000d3a38a36f,cant_loose
2e6c4bda-b152-11e9-9757-000d3a38a36f,cant_loose
2e6eda80-abf3-11e9-a2fc-000d3a38a36f,cant_loose
2e764ea6-a9a4-11e9-a2fc-000d3a38a36f,cant_loose
2e7ee8fa-9ecc-11e9-9897-000d3a38a36f,cant_loose
2ebf0a62-9f3e-11e9-9897-000d3a38a36f,cant_loose
2f19d0dc-5b09-11ea-a0cb-000d3a38a36f,cant_loose
2f3e9230-9d92-11e9-9897-000d3a38a36f,cant_loose
2f4c9094-acdb-11e9-a2fc-000d3a38a36f,cant_loose
2f534e0e-28b1-11eb-8a9b-000d3a38a36f,cant_loose
2f7e8932-bd38-11ea-aa61-000d3a38a36f,cant_loose
2f872aee-d6be-11e9-93bc-000d3a38a36f,cant_loose
2f9641bc-1b4e-11ea-9812-000d3a38a36f,cant_loose
2ff88bba-aa6a-11e9-a2fc-000d3a38a36f,cant_loose
30871346-a7fc-11e9-a2fc-000d3a38a36f,cant_loose
30c39f7a-9e54-11e9-9897-000d3a38a36f,cant_loose
31050bf4-a6c9-11e9-a2fc-000d3a38a36f,cant_loose
310e0d02-9f68-11e9-a2fc-000d3a38a36f,cant_loose
3229e85c-ad3a-11e9-a2fc-000d3a38a36f,cant_loose
327724f4-ae21-11e9-a2fc-000d3a38a36f,cant_loose
328d030a-acff-11e9-a2fc-000d3a38a36f,cant_loose
32920060-afef-11e9-9757-000d3a38a36f,cant_loose
32963196-9e9a-11e9-9897-000d3a38a36f,cant_loose
32b95fa6-fef6-11e9-a5e8-000d3a38a36f,cant_loose
32fa78da-a580-11e9-a2fc-000d3a38a36f,cant_loose
330db1a8-a769-11e9-a2fc-000d3a38a36f,cant_loose
336f224e-a6ce-11e9-a2fc-000d3a38a36f,cant_loose
337969ac-1cc6-11ea-a490-000d3a38a36f,cant_loose
33a54b76-9e04-11e9-9897-000d3a38a36f,cant_loose
34b4287c-b153-11e9-9757-000d3a38a36f,cant_loose
34ebde18-a779-11e9-a2fc-000d3a38a36f,cant_loose
350facba-ac26-11e9-a2fc-000d3a38a36f,cant_loose
35286cf4-9e5d-11e9-9897-000d3a38a36f,cant_loose
353843f2-5e2a-11eb-8dbd-000d3a38a36f,cant_loose
35722f7a-ac26-11e9-a2fc-000d3a38a36f,cant_loose
35c6f618-af9b-11e9-a2fc-000d3a38a36f,cant_loose
35cc42fc-ab96-11e9-a2fc-000d3a38a36f,cant_loose
366eee14-a59f-11e9-a2fc-000d3a38a36f,cant_loose
367bfb14-b106-11e9-9757-000d3a38a36f,cant_loose
36c10134-9ea3-11e9-9897-000d3a38a36f,cant_loose
36cef6e2-a928-11e9-a2fc-000d3a38a36f,cant_loose
36fd0960-9e8d-11e9-9897-000d3a38a36f,cant_loose
3736025c-171d-11ea-b4ec-000d3a38a36f,cant_loose
3782c7be-9ed6-11e9-9897-000d3a38a36f,cant_loose
379d0e1e-a6ae-11e9-a2fc-000d3a38a36f,cant_loose
37b59bd6-aab0-11e9-a2fc-000d3a38a36f,cant_loose
37d9ff68-a8fc-11e9-a2fc-000d3a38a36f,cant_loose
381563be-9e5c-11e9-9897-000d3a38a36f,cant_loose
385edc24-b009-11e9-9757-000d3a38a36f,cant_loose
38838c72-aa4b-11e9-a2fc-000d3a38a36f,cant_loose
38ca1544-a8b5-11e9-a2fc-000d3a38a36f,cant_loose
38cfebd8-3ebd-11ea-b794-000d3a38a36f,cant_loose
394cdd9e-28a7-11eb-8a9b-000d3a38a36f,cant_loose
39d3327e-a7d7-11e9-a2fc-000d3a38a36f,cant_loose
39df6baa-9fa0-11e9-a2fc-000d3a38a36f,cant_loose
39edf3ac-b10a-11e9-9757-000d3a38a36f,cant_loose
39fdbc40-b14d-11e9-9757-000d3a38a36f,cant_loose
3b048dea-116e-11ea-9f3a-000d3a38a36f,cant_loose
3b1270f4-aa5d-11e9-a2fc-000d3a38a36f,cant_loose
3b4a4742-f12d-11e9-9346-000d3a38a36f,cant_loose
3c1db156-994b-11ea-b97a-000d3a38a36f,cant_loose
3c28ae22-a42c-11e9-a2fc-000d3a38a36f,cant_loose
3c3381d6-f80d-11ea-a533-000d3a38a36f,cant_loose
3c54fbb4-9dfe-11e9-9897-000d3a38a36f,cant_loose
3c688efe-9e94-11e9-9897-000d3a38a36f,cant_loose
3cae55ec-9dcc-11e9-9897-000d3a38a36f,cant_loose
3ce424c0-3ecf-11ea-b794-000d3a38a36f,cant_loose
3d307a80-ab0b-11e9-a2fc-000d3a38a36f,cant_loose
3da84cd6-b178-11e9-89fa-000d3a38a36f,cant_loose
3dbe7886-185b-11ea-9213-000d3a38a36f,cant_loose
3e01ef60-9fc2-11e9-a2fc-000d3a38a36f,cant_loose
3e6466fc-b112-11e9-9757-000d3a38a36f,cant_loose
3e8dba14-a705-11e9-a2fc-000d3a38a36f,cant_loose
3ec543cc-b1a9-11e9-89fa-000d3a38a36f,cant_loose
3ed92220-aecf-11e9-a2fc-000d3a38a36f,cant_loose
3f118c82-a146-11e9-a2fc-000d3a38a36f,cant_loose
3f1300f6-9dbf-11e9-9897-000d3a38a36f,cant_loose
3f3add64-ad74-11e9-a2fc-000d3a38a36f,cant_loose
3f6d1e4e-ee0d-11e9-9346-000d3a38a36f,cant_loose
3f927872-a7d3-11e9-a2fc-000d3a38a36f,cant_loose
3fda4522-b178-11e9-89fa-000d3a38a36f,cant_loose
40584878-9dfa-11e9-9897-000d3a38a36f,cant_loose
4087a75a-a523-11e9-a2fc-000d3a38a36f,cant_loose
409265f4-b12c-11e9-9757-000d3a38a36f,cant_loose
40ce17b6-d6de-11e9-93bc-000d3a38a36f,cant_loose
416a442c-ae09-11e9-a2fc-000d3a38a36f,cant_loose
424df598-1b58-11ea-9812-000d3a38a36f,cant_loose
42813208-564c-11ea-b9b9-000d3a38a36f,cant_loose
433647f6-9d29-11e9-9897-000d3a38a36f,cant_loose
435cf73e-a7ba-11e9-a2fc-000d3a38a36f,cant_loose
435f3f14-a8ad-11e9-a2fc-000d3a38a36f,cant_loose
43ed0660-a26c-11e9-a2fc-000d3a38a36f,cant_loose
43edaeb2-1daf-11ea-8bf2-000d3a38a36f,cant_loose
43f81f40-a5dd-11e9-a2fc-000d3a38a36f,cant_loose
4408a656-6bb4-11ea-9c62-000d3a38a36f,cant_loose
443aa46c-a571-11e9-a2fc-000d3a38a36f,cant_loose
44bce73c-a540-11e9-a2fc-000d3a38a36f,cant_loose
44ffd5ac-ee05-11e9-9346-000d3a38a36f,cant_loose
4510fad2-b05a-11e9-9757-000d3a38a36f,cant_loose
455770fa-a80f-11e9-a2fc-000d3a38a36f,cant_loose
45b47a70-b1ab-11e9-89fa-000d3a38a36f,cant_loose
45cb15d0-15e4-11ea-aa74-000d3a38a36f,cant_loose
460cdc08-18f1-11ea-9213-000d3a38a36f,cant_loose
464c257e-13b6-11ea-a001-000d3a38a36f,cant_loose
4660bd3c-ee0d-11e9-9346-000d3a38a36f,cant_loose
468e0206-a51f-11e9-a2fc-000d3a38a36f,cant_loose
4700ae06-ab9f-11e9-a2fc-000d3a38a36f,cant_loose
4736acf4-a956-11e9-a2fc-000d3a38a36f,cant_loose
473a1d4a-ffcc-11e9-a5e8-000d3a38a36f,cant_loose
47506640-a9eb-11e9-a2fc-000d3a38a36f,cant_loose
47b18f9e-ac46-11e9-a2fc-000d3a38a36f,cant_loose
47d52af8-b0c4-11e9-9757-000d3a38a36f,cant_loose
47d7f524-9eab-11e9-9897-000d3a38a36f,cant_loose
485c5012-ddda-11e9-a848-000d3a38a36f,cant_loose
4865ec8c-4377-11ea-8b43-000d3a38a36f,cant_loose
4896788c-a6d5-11e9-a2fc-000d3a38a36f,cant_loose
48aef838-b118-11e9-9757-000d3a38a36f,cant_loose
48b87116-a735-11e9-a2fc-000d3a38a36f,cant_loose
48e8bb8a-a5a7-11e9-a2fc-000d3a38a36f,cant_loose
492602f4-9fa5-11e9-a2fc-000d3a38a36f,cant_loose
494cee48-9f80-11e9-a2fc-000d3a38a36f,cant_loose
49798902-a57b-11e9-a2fc-000d3a38a36f,cant_loose
497f782c-a151-11e9-a2fc-000d3a38a36f,cant_loose
49877a0a-af2e-11e9-a2fc-000d3a38a36f,cant_loose
49bd7b14-b06e-11e9-9757-000d3a38a36f,cant_loose
4a56c86a-a762-11e9-a2fc-000d3a38a36f,cant_loose
4b041628-a956-11e9-a2fc-000d3a38a36f,cant_loose
4b5efa90-a5b2-11e9-a2fc-000d3a38a36f,cant_loose
4b6dba7c-b14b-11e9-9757-000d3a38a36f,cant_loose
4b70e2ea-3dac-11ea-9e19-000d3a38a36f,cant_loose
4b7eaf2a-b0e3-11e9-9757-000d3a38a36f,cant_loose
4bbac326-3094-11ea-a6ce-000d3a38a36f,cant_loose
4be27d1c-d61c-11e9-93bc-000d3a38a36f,cant_loose
4c135c6a-a5cb-11e9-a2fc-000d3a38a36f,cant_loose
4c270cc4-9dab-11e9-9897-000d3a38a36f,cant_loose
4c3b7e74-9f28-11e9-9897-000d3a38a36f,cant_loose
4c75a730-ac2e-11e9-a2fc-000d3a38a36f,cant_loose
4c7d87f0-a52d-11e9-a2fc-000d3a38a36f,cant_loose
4c9bd8b0-9f4a-11e9-9897-000d3a38a36f,cant_loose
4ccb9578-a5a8-11e9-a2fc-000d3a38a36f,cant_loose
4cdd8388-9fb2-11e9-a2fc-000d3a38a36f,cant_loose
4d4eea90-f5a8-11e9-841e-000d3a38a36f,cant_loose
4dd29088-a527-11e9-a2fc-000d3a38a36f,cant_loose
4de069bc-a7f5-11e9-a2fc-000d3a38a36f,cant_loose
4dffe7d8-44b2-11ea-8b43-000d3a38a36f,cant_loose
4eb068cc-1a11-11ea-941b-000d3a38a36f,cant_loose
4ed03a44-a513-11e9-a2fc-000d3a38a36f,cant_loose
4ed6fd92-b0fe-11e9-9757-000d3a38a36f,cant_loose
4f859bd2-9db1-11e9-9897-000d3a38a36f,cant_loose
4fa69378-9d57-11e9-9897-000d3a38a36f,cant_loose
4fe90518-b220-11e9-b5cf-000d3a38a36f,cant_loose
50001284-2189-11ea-9618-000d3a38a36f,cant_loose
506069d8-9f50-11e9-9897-000d3a38a36f,cant_loose
50a81a06-0185-11eb-9c30-000d3a38a36f,cant_loose
51546b1c-a79a-11e9-a2fc-000d3a38a36f,cant_loose
51914cf4-aacd-11e9-a2fc-000d3a38a36f,cant_loose
51d524f0-9ead-11e9-9897-000d3a38a36f,cant_loose
51f5abfe-b0a4-11e9-9757-000d3a38a36f,cant_loose
5222f3ae-af12-11e9-a2fc-000d3a38a36f,cant_loose
5246331e-095c-11eb-8ffc-000d3a38a36f,cant_loose
5249b58c-2bfb-11ea-91ab-000d3a38a36f,cant_loose
5250a2d8-a925-11e9-a2fc-000d3a38a36f,cant_loose
5258542e-a9cf-11e9-a2fc-000d3a38a36f,cant_loose
52c22686-5b10-11ea-a7b3-000d3a38a36f,cant_loose
53206d4c-190f-11ea-9213-000d3a38a36f,cant_loose
53618b8c-9de6-11e9-9897-000d3a38a36f,cant_loose
536d7fb2-aac7-11e9-a2fc-000d3a38a36f,cant_loose
53b0691e-e431-11e9-ad00-000d3a38a36f,cant_loose
53f8ae98-a69e-11e9-a2fc-000d3a38a36f,cant_loose
5451b712-a82f-11e9-a2fc-000d3a38a36f,cant_loose
54603ade-d634-11e9-93bc-000d3a38a36f,cant_loose
55956072-ae44-11e9-a2fc-000d3a38a36f,cant_loose
55cc7f9c-ad6f-11e9-a2fc-000d3a38a36f,cant_loose
55d1f3b2-a7d6-11e9-a2fc-000d3a38a36f,cant_loose
561e3f5e-abb6-11e9-a2fc-000d3a38a36f,cant_loose
56200cdc-a9ed-11e9-a2fc-000d3a38a36f,cant_loose
562b8c98-b031-11e9-9757-000d3a38a36f,cant_loose
56478b08-9e63-11e9-9897-000d3a38a36f,cant_loose
56b9f458-b061-11e9-9757-000d3a38a36f,cant_loose
56c0dfa4-a4f7-11e9-a2fc-000d3a38a36f,cant_loose
56c7d6b6-2084-11ea-87bf-000d3a38a36f,cant_loose
56d3a540-d60b-11e9-93bc-000d3a38a36f,cant_loose
57936e2a-a875-11e9-a2fc-000d3a38a36f,cant_loose
58645f70-9ef8-11e9-9897-000d3a38a36f,cant_loose
58716692-9de1-11e9-9897-000d3a38a36f,cant_loose
58973fe0-a94c-11e9-a2fc-000d3a38a36f,cant_loose
58dc6422-6156-11ea-8dd8-000d3a38a36f,cant_loose
59213844-d7aa-11e9-93bc-000d3a38a36f,cant_loose
59228168-2f0c-11ea-8467-000d3a38a36f,cant_loose
595a4efe-a910-11e9-a2fc-000d3a38a36f,cant_loose
5ac5c4fa-542b-11ea-b1db-000d3a38a36f,cant_loose
5b010dc6-9de7-11e9-9897-000d3a38a36f,cant_loose
5b4b0850-542f-11ea-b1db-000d3a38a36f,cant_loose
5bc87a7c-9de8-11e9-9897-000d3a38a36f,cant_loose
5c0ff6cc-127d-11ea-a001-000d3a38a36f,cant_loose
5c14aae6-74f7-11ea-bb48-000d3a38a36f,cant_loose
5c57c506-a851-11e9-a2fc-000d3a38a36f,cant_loose
5c65cf44-aaf8-11e9-a2fc-000d3a38a36f,cant_loose
5c69415c-a525-11e9-a2fc-000d3a38a36f,cant_loose
5c755ab8-2b9f-11ea-853d-000d3a38a36f,cant_loose
5ca640a6-abd9-11e9-a2fc-000d3a38a36f,cant_loose
5cb036ca-a4f8-11e9-a2fc-000d3a38a36f,cant_loose
5ccd2e68-1372-11ea-a001-000d3a38a36f,cant_loose
5d1749e2-9e71-11e9-9897-000d3a38a36f,cant_loose
5d771322-b032-11e9-9757-000d3a38a36f,cant_loose
5da5f804-b01e-11e9-9757-000d3a38a36f,cant_loose
5dd318f8-ae9c-11e9-a2fc-000d3a38a36f,cant_loose
5df4b840-a727-11e9-a2fc-000d3a38a36f,cant_loose
5e67cc58-a8ae-11e9-a2fc-000d3a38a36f,cant_loose
5e93e200-b120-11e9-9757-000d3a38a36f,cant_loose
5ec75e46-af9f-11e9-a2fc-000d3a38a36f,cant_loose
5f43fe7e-ad6f-11e9-a2fc-000d3a38a36f,cant_loose
5fe1e444-a8e8-11e9-a2fc-000d3a38a36f,cant_loose
5fef1e6e-b05b-11e9-9757-000d3a38a36f,cant_loose
606fc8a2-9ee0-11e9-9897-000d3a38a36f,cant_loose
60810286-a979-11e9-a2fc-000d3a38a36f,cant_loose
608fe71c-b01b-11e9-9757-000d3a38a36f,cant_loose
60b5530e-a91c-11e9-a2fc-000d3a38a36f,cant_loose
612e222c-9ddf-11e9-9897-000d3a38a36f,cant_loose
6140b668-abdf-11e9-a2fc-000d3a38a36f,cant_loose
61893cf2-a532-11e9-a2fc-000d3a38a36f,cant_loose
6201d566-a949-11e9-a2fc-000d3a38a36f,cant_loose
626b0be4-d6ee-11e9-93bc-000d3a38a36f,cant_loose
62a7fbcc-aa1a-11e9-a2fc-000d3a38a36f,cant_loose
62c43294-0157-11ea-a5e8-000d3a38a36f,cant_loose
6364b270-ab1f-11e9-a2fc-000d3a38a36f,cant_loose
638d9cce-afef-11e9-9757-000d3a38a36f,cant_loose
63cb6d58-ad4a-11e9-a2fc-000d3a38a36f,cant_loose
63cef04c-a523-11e9-a2fc-000d3a38a36f,cant_loose
